player,id,jersey,position,substitute,minutes,order,line,lat,pos,local,team,formation,defense,midfield,attack,averageX,averageY,pointsCount,event_id
Leandro Fernandez,829938,11,M,False,90,9,mid_2,3/4,MED,Home,Racing de Córdoba,4-1-4-1,4,5,1,55.69512195122,69.109756097561,82.0,11972726
Leandro Fernandez,829938,11,M,False,90,9,mid_2,3/4,MED,Home,Racing de Córdoba,4-1-4-1,4,5,1,55.69512195122,69.109756097561,82.0,11972726
Leandro Fernandez,829938,11,M,False,90,9,mid_2,3/4,MED,Home,Racing de Córdoba,4-1-4-1,4,5,1,55.69512195122,69.109756097561,82.0,11972726
Leandro Fernandez,829938,11,M,False,90,9,mid_2,3/4,MED,Home,Racing de Córdoba,4-1-4-1,4,5,1,55.69512195122,69.109756097561,82.0,11972726
Leandro Fernandez,829938,11,M,False,90,9,mid_2,3/4,MED,Home,Racing de Córdoba,4-1-4-1,4,5,1,55.69512195122,69.109756097561,82.0,11972726
Leandro Fernandez,829938,11,M,False,90,9,mid_2,3/4,MED,Home,Racing de Córdoba,4-1-4-1,4,5,1,55.69512195122,69.109756097561,82.0,11972726
Axel Oyola,1210369,10,M,False,73,10,mid_2,4/4,MED,Home,Racing de Córdoba,4-1-4-1,4,5,1,57.875,60.95,40.0,11972726
Facundo Curuchet,249875,9,F,False,73,11,ata,1/1,ATA,Home,Racing de Córdoba,4-1-4-1,4,5,1,71.837837837838,51.054054054054,37.0,11972726
Alan Olinick,1491299,16,M,True,33,12,,,SUS,Home,Racing de Córdoba,4-1-4-1,4,5,1,56.0,36.071428571429,14.0,11972726
Francisco Robles,1066268,18,F,True,17,13,,,SUS,Home,Racing de Córdoba,4-1-4-1,4,5,1,80.769230769231,34.153846153846,13.0,11972726
Diego Garcia,249357,20,M,True,17,14,,,SUS,Home,Racing de Córdoba,4-1-4-1,4,5,1,61.363636363636,66.090909090909,11.0,11972726
Rodrigo López,937459,17,M,True,5,15,,,SUS,Home,Racing de Córdoba,4-1-4-1,4,5,1,54.0,9.2,5.0,11972726
Mauricio Moslavski,1654402,12,G,True,0,16,,,SUS,Home,Racing de Córdoba,4-1-4-1,4,5,1,,,,11972726
Gianfranco Ferrero,862298,13,D,True,0,17,,,SUS,Home,Racing de Córdoba,4-1-4-1,4,5,1,,,,11972726
Rodrigo Sayavedra,992979,14,D,True,0,18,,,SUS,Home,Racing de Córdoba,4-1-4-1,4,5,1,,,,11972726
Abel Bustos,1015255,15,M,True,0,19,,,SUS,Home,Racing de Córdoba,4-1-4-1,4,5,1,,,,11972726
Sebastián Marfort,1519358,19,F,True,0,20,,,SUS,Home,Racing de Córdoba,4-1-4-1,4,5,1,,,,11972726
Matías Borgogno,934122,1,G,False,90,1,por,1/1,POR,Away,San Martín,4-2-3-1,4,5,1,9.0909090909091,49.272727272727,44.0,11972726
Alejandro Molina,902452,4,D,False,90,2,def,1/4,DEF,Away,San Martín,4-2-3-1,4,5,1,47.228070175439,14.350877192982,57.0,11972726
Rodrigo Caseres,1108449,2,D,False,90,3,def,2/4,DEF,Away,San Martín,4-2-3-1,4,5,1,34.68085106383,32.936170212766,47.0,11972726
Agustín Sienra,1022258,6,D,False,90,4,def,3/4,DEF,Away,San Martín,4-2-3-1,4,5,1,28.626666666667,67.933333333333,75.0,11972726
Leonel Álvarez,897111,3,D,False,90,5,def,4/4,DEF,Away,San Martín,4-2-3-1,4,5,1,41.477611940299,85.641791044776,67.0,11972726
Leonel Álvarez,897111,3,D,False,90,5,def,4/4,DEF,Away,San Martín,4-2-3-1,4,5,1,41.477611940299,85.641791044776,67.0,11972726
Leonel Álvarez,897111,3,D,False,90,5,def,4/4,DEF,Away,San Martín,4-2-3-1,4,5,1,41.477611940299,85.641791044776,67.0,11972726
Leonel Álvarez,897111,3,D,False,90,5,def,4/4,DEF,Away,San Martín,4-2-3-1,4,5,1,41.477611940299,85.641791044776,67.0,11972726
Leonel Álvarez,897111,3,D,False,90,5,def,4/4,DEF,Away,San Martín,4-2-3-1,4,5,1,41.477611940299,85.641791044776,67.0,11972726
Leonel Álvarez,897111,3,D,False,90,5,def,4/4,DEF,Away,San Martín,4-2-3-1,4,5,1,41.477611940299,85.641791044776,67.0,11972726
Santiago López Garcia,974657,8,M,False,90,6,mid_0,1/2,MED,Away,San Martín,4-2-3-1,4,5,1,48.470588235294,36.955882352941,68.0,11972726
Nicolas Pelaitay,316030,5,M,False,90,7,mid_0,2/2,MED,Away,San Martín,4-2-3-1,4,5,1,40.170731707317,55.658536585366,41.0,11972726
Maximiliano Casa,895355,7,M,False,82,8,mid_2,1/3,MED,Away,San Martín,4-2-3-1,4,5,1,63.214285714286,39.071428571429,28.0,11972726
Sebastian Gonzalez,79711,10,M,False,90,9,mid_2,2/3,MED,Away,San Martín,4-2-3-1,4,5,1,57.813559322034,49.542372881356,59.0,11972726
Maximiliano Gutiérrez,1650462,11,M,False,68,10,mid_2,3/3,MED,Away,San Martín,4-2-3-1,4,5,1,54.130434782609,73.130434782609,23.0,11972726
Federico González,106231,9,F,False,82,11,ata,1/1,ATA,Away,San Martín,4-2-3-1,4,5,1,67.45,55.75,60.0,11972726
Gino Olguin,1092345,15,M,True,22,12,,,SUS,Away,San Martín,4-2-3-1,4,5,1,53.333333333333,34.809523809524,21.0,11972726
Kevin González,1184300,19,M,True,8,13,,,SUS,Away,San Martín,4-2-3-1,4,5,1,50.666666666667,85.666666666667,6.0,11972726
Luciano Riveros,1654447,20,F,True,8,14,,,SUS,Away,San Martín,4-2-3-1,4,5,1,46.4,62.4,5.0,11972726
Tomás Escalante,1017377,16,M,True,1,15,,,SUS,Away,San Martín,4-2-3-1,4,5,1,24.0,89.0,2.0,11972726
Federico Bonansea,789879,12,G,True,0,16,,,SUS,Away,San Martín,4-2-3-1,4,5,1,,,,11972726
Agustín Heredia,922439,13,D,True,0,17,,,SUS,Away,San Martín,4-2-3-1,4,5,1,,,,11972726
Máximo Masino,1650463,14,D,True,0,18,,,SUS,Away,San Martín,4-2-3-1,4,5,1,,,,11972726
Nahuel Tejada,1136333,17,M,True,0,19,,,SUS,Away,San Martín,4-2-3-1,4,5,1,,,,11972726
Jonathan Zacaria,340939,18,M,True,0,20,,,SUS,Away,San Martín,4-2-3-1,4,5,1,,,,11972726
Yair Bonnin,340847,1,G,False,90,1,por,1/1,POR,Home,Deportivo Madryn,4-4-2,4,4,2,9.5892857142857,48.75,56.0,11972734
Facundo Ardiles,1093100,4,D,False,90,2,def,1/4,DEF,Home,Deportivo Madryn,4-4-2,4,4,2,37.44,14.28,75.0,11972734
Pablo Calderón,1015675,2,D,False,90,3,def,2/4,DEF,Home,Deportivo Madryn,4-4-2,4,4,2,30.75,28.352941176471,68.0,11972734
Mauricio Mansilla,1118569,6,D,False,87,4,def,3/4,DEF,Home,Deportivo Madryn,4-4-2,4,4,2,25.619047619048,69.595238095238,84.0,11972734
Alan Moreno,898988,3,D,False,90,5,def,4/4,DEF,Home,Deportivo Madryn,4-4-2,4,4,2,45.291666666667,86.847222222222,72.0,11972734
Mauro Peinipil,1118570,8,M,False,87,6,mid_1,1/4,MED,Home,Deportivo Madryn,4-4-2,4,4,2,59.019230769231,24.384615384615,52.0,11972734
Federico Recalde,896871,5,M,False,90,7,mid_1,2/4,MED,Home,Deportivo Madryn,4-4-2,4,4,2,33.775862068966,43.706896551724,58.0,11972734
Nicolas Sanchez,789298,10,M,False,83,8,mid_1,3/4,MED,Home,Deportivo Madryn,4-4-2,4,4,2,51.44776119403,59.970149253731,67.0,11972734
Diego Crego,1597527,7,M,False,90,9,mid_1,4/4,MED,Home,Deportivo Madryn,4-4-2,4,4,2,47.605633802817,75.169014084507,71.0,11972734
Jonatan Palacio,1393676,9,F,False,90,10,ata,1/2,ATA,Home,Deportivo Madryn,4-4-2,4,4,2,58.236842105263,52.578947368421,38.0,11972734
Brian Nicolás Ferreyra,1092312,11,F,False,87,11,ata,2/2,ATA,Home,Deportivo Madryn,4-4-2,4,4,2,64.592592592593,56.703703703704,54.0,11972734
Estanislao Jara,1114260,16,M,True,7,12,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,46.571428571429,48.142857142857,7.0,11972734
Estanislao Jara,1114260,16,M,True,7,12,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,46.571428571429,48.142857142857,7.0,11972734
Estanislao Jara,1114260,16,M,True,7,12,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,46.571428571429,48.142857142857,7.0,11972734
Estanislao Jara,1114260,16,M,True,7,12,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,46.571428571429,48.142857142857,7.0,11972734
Estanislao Jara,1114260,16,M,True,7,12,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,46.571428571429,48.142857142857,7.0,11972734
Estanislao Jara,1114260,16,M,True,7,12,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,46.571428571429,48.142857142857,7.0,11972734
Hernán Zuliani,1179170,14,D,True,3,13,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,55.0,88.5,2.0,11972734
Enzo Arreguín,1111937,19,M,True,3,14,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,22.4,28.3,10.0,11972734
Sergio Benjamin Gimenez,1468281,20,F,True,3,15,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,35.5,40.0,2.0,11972734
Joaquín Hass,871853,12,G,True,0,16,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,,,,11972734
Diego Braghieri,174855,13,D,True,0,17,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,,,,11972734
Bruno Perez,1157397,17,M,True,0,18,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,,,,11972734
Jerónimo José Porto Lapegüe,1597529,18,M,True,0,19,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,,,,11972734
Joaquín Rojas,1799688,15,,True,0,20,,,SUS,Home,Deportivo Madryn,4-4-2,4,4,2,,,,11972734
Manuel Vicentini,256935,1,G,False,90,1,por,1/1,POR,Away,Colón,4-2-3-1,4,5,1,10.354838709677,43.870967741935,31.0,11972734
Ezequiel Herrera,1199307,4,D,False,90,2,def,1/4,DEF,Away,Colón,4-2-3-1,4,5,1,45.755813953488,14.744186046512,86.0,11972734
Ezequiel Herrera,1199307,4,D,False,90,2,def,1/4,DEF,Away,Colón,4-2-3-1,4,5,1,45.755813953488,14.744186046512,86.0,11972734
Ezequiel Herrera,1199307,4,D,False,90,2,def,1/4,DEF,Away,Colón,4-2-3-1,4,5,1,45.755813953488,14.744186046512,86.0,11972734
Ezequiel Herrera,1199307,4,D,False,90,2,def,1/4,DEF,Away,Colón,4-2-3-1,4,5,1,45.755813953488,14.744186046512,86.0,11972734
Ezequiel Herrera,1199307,4,D,False,90,2,def,1/4,DEF,Away,Colón,4-2-3-1,4,5,1,45.755813953488,14.744186046512,86.0,11972734
Ezequiel Herrera,1199307,4,D,False,90,2,def,1/4,DEF,Away,Colón,4-2-3-1,4,5,1,45.755813953488,14.744186046512,86.0,11972734
Ezequiel Herrera,1199307,4,D,False,90,2,def,1/4,DEF,Away,Colón,4-2-3-1,4,5,1,45.755813953488,14.744186046512,86.0,11972734
Hernán Lópes,874792,6,D,False,90,3,def,2/4,DEF,Away,Colón,4-2-3-1,4,5,1,31.393442622951,34.491803278689,61.0,11972734
Paolo Goltz,174825,2,D,False,90,4,def,3/4,DEF,Away,Colón,4-2-3-1,4,5,1,30.524590163934,60.16393442623,61.0,11972734
Facundo Castet,974659,3,D,False,90,5,def,4/4,DEF,Away,Colón,4-2-3-1,4,5,1,55.129411764706,86.376470588235,85.0,11972734
Cristian Vega,941433,8,M,False,90,6,mid_0,1/2,MED,Away,Colón,4-2-3-1,4,5,1,47.445945945946,32.175675675676,74.0,11972734
Sebastián Prediger,78851,5,M,False,90,7,mid_0,2/2,MED,Away,Colón,4-2-3-1,4,5,1,44.789473684211,51.157894736842,57.0,11972734
Ignacio Lago,1132948,11,M,False,90,8,mid_2,1/3,MED,Away,Colón,4-2-3-1,4,5,1,63.177215189873,37.886075949367,79.0,11972734
Nicolás Talpone,838402,7,M,False,72,9,mid_2,2/3,MED,Away,Colón,4-2-3-1,4,5,1,63.057692307692,45.461538461538,52.0,11972734
Nicolás Delgadillo,794761,10,M,False,82,10,mid_2,3/3,MED,Away,Colón,4-2-3-1,4,5,1,67.298245614035,85.0,57.0,11972734
Javier Toledo,33776,9,F,False,82,11,ata,1/1,ATA,Away,Colón,4-2-3-1,4,5,1,67.410256410256,45.358974358974,39.0,11972734
Federico Jourdan,249899,19,M,True,18,12,,,SUS,Away,Colón,4-2-3-1,4,5,1,83.222222222222,40.333333333333,9.0,11972734
Cristian Bernardi,842861,16,M,True,8,13,,,SUS,Away,Colón,4-2-3-1,4,5,1,79.473684210526,77.631578947368,19.0,11972734
Nicolás Leguizamón,830879,20,F,True,8,14,,,SUS,Away,Colón,4-2-3-1,4,5,1,59.6,51.0,5.0,11972734
Tomás Giménez,974649,12,G,True,0,15,,,SUS,Away,Colón,4-2-3-1,4,5,1,,,,11972734
Edhard Greising,1144981,15,D,True,0,16,,,SUS,Away,Colón,4-2-3-1,4,5,1,,,,11972734
Fabián Henríquez,816609,14,D,True,0,17,,,SUS,Away,Colón,4-2-3-1,4,5,1,,,,11972734
Alan Forneris,1868531,13,M,True,0,18,,,SUS,Away,Colón,4-2-3-1,4,5,1,,,,11972734
Alexis Sabella,1018383,18,M,True,0,19,,,SUS,Away,Colón,4-2-3-1,4,5,1,,,,11972734
Juan Antonini,974740,17,M,True,0,20,,,SUS,Away,Colón,4-2-3-1,4,5,1,,,,11972734
Gastón Canuto,1182418,1,G,False,90,1,por,1/1,POR,Home,Chaco For Ever,4-1-4-1,4,5,1,10.061224489796,46.795918367347,49.0,11972737
Maximiliano Daniel Romero,1654509,4,D,False,90,2,def,1/4,DEF,Home,Chaco For Ever,4-1-4-1,4,5,1,45.692307692308,23.123076923077,65.0,11972737
David Valdez,860055,2,D,False,90,3,def,2/4,DEF,Home,Chaco For Ever,4-1-4-1,4,5,1,33.214285714286,33.035714285714,56.0,11972737
Milton Leyendeker,1111886,6,D,False,90,4,def,3/4,DEF,Home,Chaco For Ever,4-1-4-1,4,5,1,33.6,60.506666666667,75.0,11972737
Franco Perinciolo,1084965,3,D,False,57,5,def,4/4,DEF,Home,Chaco For Ever,4-1-4-1,4,5,1,48.615384615385,84.423076923077,52.0,11972737
Santiago Valenzuela,1192491,5,M,False,90,6,mid_0,1/1,MED,Home,Chaco For Ever,4-1-4-1,4,5,1,46.445945945946,44.932432432432,74.0,11972737
Cristian Núñez,1086944,7,M,False,75,7,mid_2,1/4,MED,Home,Chaco For Ever,4-1-4-1,4,5,1,55.48,24.64,50.0,11972737
Daniel González,583330,8,M,False,90,8,mid_2,2/4,MED,Home,Chaco For Ever,4-1-4-1,4,5,1,57.378787878788,52.636363636364,66.0,11972737
Javier Iritier,859658,10,M,False,66,9,mid_2,3/4,MED,Home,Chaco For Ever,4-1-4-1,4,5,1,50.983870967742,63.209677419355,62.0,11972737
Gonzalo Lucero,943793,11,M,False,66,10,mid_2,4/4,MED,Home,Chaco For Ever,4-1-4-1,4,5,1,64.818181818182,80.545454545455,55.0,11972737
Jonathan Dellarossa,1126363,9,F,False,90,11,ata,1/1,ATA,Home,Chaco For Ever,4-1-4-1,4,5,1,70.450704225352,58.197183098592,71.0,11972737
Jonathan Dellarossa,1126363,9,F,False,90,11,ata,1/1,ATA,Home,Chaco For Ever,4-1-4-1,4,5,1,70.450704225352,58.197183098592,71.0,11972737
Jonathan Dellarossa,1126363,9,F,False,90,11,ata,1/1,ATA,Home,Chaco For Ever,4-1-4-1,4,5,1,70.450704225352,58.197183098592,71.0,11972737
Jonathan Dellarossa,1126363,9,F,False,90,11,ata,1/1,ATA,Home,Chaco For Ever,4-1-4-1,4,5,1,70.450704225352,58.197183098592,71.0,11972737
Jonathan Dellarossa,1126363,9,F,False,90,11,ata,1/1,ATA,Home,Chaco For Ever,4-1-4-1,4,5,1,70.450704225352,58.197183098592,71.0,11972737
Jonathan Dellarossa,1126363,9,F,False,90,11,ata,1/1,ATA,Home,Chaco For Ever,4-1-4-1,4,5,1,70.450704225352,58.197183098592,71.0,11972737
Agustin Bellone,385316,14,D,True,33,12,,,SUS,Home,Chaco For Ever,4-1-4-1,4,5,1,45.166666666667,82.466666666667,30.0,11972737
Rodrigo Vélez,1110291,15,M,True,24,13,,,SUS,Home,Chaco For Ever,4-1-4-1,4,5,1,50.971428571429,55.4,35.0,11972737
Genaro Ariel Rossi,1657210,19,M,True,24,14,,,SUS,Home,Chaco For Ever,4-1-4-1,4,5,1,79.133333333333,40.466666666667,15.0,11972737
Marcos Giménez,1183929,17,M,True,15,15,,,SUS,Home,Chaco For Ever,4-1-4-1,4,5,1,64.772727272727,12.409090909091,22.0,11972737
Leandro Ledesma,1191264,12,G,True,0,16,,,SUS,Home,Chaco For Ever,4-1-4-1,4,5,1,,,,11972737
Enzo Tamborelli,1110685,13,D,True,0,17,,,SUS,Home,Chaco For Ever,4-1-4-1,4,5,1,,,,11972737
Alejandro Aquino,1476372,18,M,True,0,18,,,SUS,Home,Chaco For Ever,4-1-4-1,4,5,1,,,,11972737
Hector Zabala,1565253,16,,True,0,19,,,SUS,Home,Chaco For Ever,4-1-4-1,4,5,1,,,,11972737
Tiago Chamorro,1872858,20,,True,0,20,,,SUS,Home,Chaco For Ever,4-1-4-1,4,5,1,,,,11972737
Joaquín Ledesma,1112851,1,G,False,90,1,por,1/1,POR,Away,Mitre,3-4-3,3,4,3,5.6041666666667,50.270833333333,48.0,11972737
Oscar Piris,933167,2,D,False,90,2,def,1/3,DEF,Away,Mitre,3-4-3,3,4,3,30.701492537313,14.820895522388,67.0,11972737
Facundo Melillan,974662,6,D,False,90,3,def,2/3,DEF,Away,Mitre,3-4-3,3,4,3,22.947368421053,57.280701754386,57.0,11972737
Tiago Martín Ferreyra,1653851,3,D,False,90,4,def,3/3,DEF,Away,Mitre,3-4-3,3,4,3,30.254237288136,76.542372881356,59.0,11972737
Brian Mieres,830656,4,M,False,68,5,mid_1,1/4,MED,Away,Mitre,3-4-3,3,4,3,60.279069767442,16.837209302326,43.0,11972737
Matías Fabio Ferrari,1605141,8,M,False,63,6,mid_1,2/4,MED,Away,Mitre,3-4-3,3,4,3,50.169811320755,33.509433962264,53.0,11972737
Juan Alessandroni,933174,5,M,False,90,7,mid_1,3/4,MED,Away,Mitre,3-4-3,3,4,3,45.553846153846,56.461538461538,65.0,11972737
Marcos Sánchez,941428,11,M,False,45,8,mid_1,4/4,MED,Away,Mitre,3-4-3,3,4,3,34.947368421053,83.736842105263,19.0,11972737
Tomás Alejandro Castro,1653852,7,F,False,90,9,ata,1/3,ATA,Away,Mitre,3-4-3,3,4,3,62.25,46.730769230769,52.0,11972737
Favio Cabral,1017376,9,F,False,85,10,ata,2/3,ATA,Away,Mitre,3-4-3,3,4,3,67.55737704918,52.475409836066,61.0,11972737
Franco Posse,1650446,10,F,False,63,11,ata,3/3,ATA,Away,Mitre,3-4-3,3,4,3,64.609756097561,62.146341463415,41.0,11972737
Cristian Díaz,249979,15,M,True,45,12,,,SUS,Away,Mitre,3-4-3,3,4,3,51.909090909091,44.060606060606,33.0,11972737
Tobias Arevalos,927778,19,M,True,27,13,,,SUS,Away,Mitre,3-4-3,3,4,3,52.645161290323,79.870967741935,31.0,11972737
Emiliano Encina,1650443,20,F,True,27,14,,,SUS,Away,Mitre,3-4-3,3,4,3,60.625,57.3125,16.0,11972737
Emiliano Encina,1650443,20,F,True,27,14,,,SUS,Away,Mitre,3-4-3,3,4,3,60.625,57.3125,16.0,11972737
Emiliano Encina,1650443,20,F,True,27,14,,,SUS,Away,Mitre,3-4-3,3,4,3,60.625,57.3125,16.0,11972737
Emiliano Encina,1650443,20,F,True,27,14,,,SUS,Away,Mitre,3-4-3,3,4,3,60.625,57.3125,16.0,11972737
Emiliano Encina,1650443,20,F,True,27,14,,,SUS,Away,Mitre,3-4-3,3,4,3,60.625,57.3125,16.0,11972737
Facundo Wiechniak,1650444,14,M,True,22,15,,,SUS,Away,Mitre,3-4-3,3,4,3,43.6,40.133333333333,15.0,11972737
Nicolás Agorreca,1214049,13,D,True,5,16,,,SUS,Away,Mitre,3-4-3,3,4,3,18.5,31.5,2.0,11972737
Matías Mansilla,1099481,16,G,True,0,17,,,SUS,Away,Mitre,3-4-3,3,4,3,,,,11972737
Bautista Etcheverry,1650442,12,G,True,0,18,,,SUS,Away,Mitre,3-4-3,3,4,3,,,,11972737
José Torres,951056,17,M,True,0,19,,,SUS,Away,Mitre,3-4-3,3,4,3,,,,11972737
Kevin Isa,980541,18,F,True,0,20,,,SUS,Away,Mitre,3-4-3,3,4,3,,,,11972737
Lucas Ruiz,1398566,1,G,False,90,1,por,1/1,POR,Home,Ferro Carril Oeste,4-4-2,4,4,2,6.1304347826087,47.760869565217,46.0,11972731
Federico Murillo,971201,4,D,False,90,2,def,1/4,DEF,Home,Ferro Carril Oeste,4-4-2,4,4,2,47.626373626374,13.274725274725,91.0,11972731
Gabriel Díaz,889493,2,D,False,90,3,def,2/4,DEF,Home,Ferro Carril Oeste,4-4-2,4,4,2,31.079545454545,34.806818181818,88.0,11972731
Patricio Boolsen,1092329,6,D,False,90,4,def,3/4,DEF,Home,Ferro Carril Oeste,4-4-2,4,4,2,30.760416666667,66.125,96.0,11972731
Martín Rodríguez Gómez,1213805,3,D,False,82,5,def,4/4,DEF,Home,Ferro Carril Oeste,4-4-2,4,4,2,48.6625,86.1,80.0,11972731
Nicolas Retamar,1190103,7,M,False,90,6,mid_1,1/4,MED,Home,Ferro Carril Oeste,4-4-2,4,4,2,68.214285714286,38.642857142857,42.0,11972731
Nicolas Retamar,1190103,7,M,False,90,6,mid_1,1/4,MED,Home,Ferro Carril Oeste,4-4-2,4,4,2,68.214285714286,38.642857142857,42.0,11972731
Nicolas Retamar,1190103,7,M,False,90,6,mid_1,1/4,MED,Home,Ferro Carril Oeste,4-4-2,4,4,2,68.214285714286,38.642857142857,42.0,11972731
Nicolas Retamar,1190103,7,M,False,90,6,mid_1,1/4,MED,Home,Ferro Carril Oeste,4-4-2,4,4,2,68.214285714286,38.642857142857,42.0,11972731
Nicolas Retamar,1190103,7,M,False,90,6,mid_1,1/4,MED,Home,Ferro Carril Oeste,4-4-2,4,4,2,68.214285714286,38.642857142857,42.0,11972731
Franco Mussis,340899,8,M,False,64,7,mid_1,2/4,MED,Home,Ferro Carril Oeste,4-4-2,4,4,2,51.25974025974,44.298701298701,77.0,11972731
Nicolás Gómez,897102,5,M,False,82,8,mid_1,3/4,MED,Home,Ferro Carril Oeste,4-4-2,4,4,2,39.890410958904,63.054794520548,73.0,11972731
Gaston Emanuel Moreyra,1096727,11,M,False,71,9,mid_1,4/4,MED,Home,Ferro Carril Oeste,4-4-2,4,4,2,60.410714285714,74.660714285714,56.0,11972731
Ricardo Blanco,842865,10,F,False,71,10,ata,1/2,ATA,Home,Ferro Carril Oeste,4-4-2,4,4,2,61.035087719298,39.298245614035,57.0,11972731
Mateo Levato,1022776,9,F,False,90,11,ata,2/2,ATA,Home,Ferro Carril Oeste,4-4-2,4,4,2,70.511627906977,54.976744186047,43.0,11972731
Franco García,874957,17,F,True,26,12,,,SUS,Home,Ferro Carril Oeste,4-4-2,4,4,2,64.470588235294,30.470588235294,17.0,11972731
Claudio Mosca,122635,18,M,True,19,13,,,SUS,Home,Ferro Carril Oeste,4-4-2,4,4,2,50.064516129032,58.258064516129,31.0,11972731
Santiago García,1117104,19,M,True,19,14,,,SUS,Home,Ferro Carril Oeste,4-4-2,4,4,2,52.421052631579,39.526315789474,19.0,11972731
Felipe Nicolás Di Lena,1597500,16,D,True,8,15,,,SUS,Home,Ferro Carril Oeste,4-4-2,4,4,2,38.4375,78.0625,16.0,11972731
Manuel López,1125263,20,F,True,8,16,,,SUS,Home,Ferro Carril Oeste,4-4-2,4,4,2,68.5,47.833333333333,6.0,11972731
Rodrigo Saracho,816599,12,G,True,0,17,,,SUS,Home,Ferro Carril Oeste,4-4-2,4,4,2,,,,11972731
Alan Lorenzo,896790,13,D,True,0,18,,,SUS,Home,Ferro Carril Oeste,4-4-2,4,4,2,,,,11972731
Nahuel Arena,871763,14,D,True,0,19,,,SUS,Home,Ferro Carril Oeste,4-4-2,4,4,2,,,,11972731
Juan Martín Fernández Pinto,1597501,15,M,True,0,20,,,SUS,Home,Ferro Carril Oeste,4-4-2,4,4,2,,,,11972731
Damián Tello,941475,1,G,False,90,1,por,1/1,POR,Away,Talleres R.E.,4-5-1,4,5,1,7.6538461538462,44.384615384615,26.0,11972731
Fernando Duré,1627956,4,D,False,90,2,def,1/4,DEF,Away,Talleres R.E.,4-5-1,4,5,1,47.769230769231,18.523076923077,65.0,11972731
Luciano Sánchez,943180,2,D,False,90,3,def,2/4,DEF,Away,Talleres R.E.,4-5-1,4,5,1,23.708333333333,32.708333333333,48.0,11972731
Nicolás Malvacio,1121932,6,D,False,90,4,def,3/4,DEF,Away,Talleres R.E.,4-5-1,4,5,1,31.32,61.96,50.0,11972731
Patricio Romero,789367,3,D,False,90,5,def,4/4,DEF,Away,Talleres R.E.,4-5-1,4,5,1,46.209677419355,80.145161290323,62.0,11972731
Diogo Guzmán,1627948,7,M,False,79,6,mid_1,1/5,MED,Away,Talleres R.E.,4-5-1,4,5,1,62.755555555556,40.755555555556,45.0,11972731
Fernando Enrique,896925,10,M,False,90,7,mid_1,2/5,MED,Away,Talleres R.E.,4-5-1,4,5,1,60.0,49.239436619718,71.0,11972731
Alejandro Benítez,1214062,5,M,False,61,8,mid_1,3/5,MED,Away,Talleres R.E.,4-5-1,4,5,1,35.918918918919,47.72972972973,37.0,11972731
Norberto Palmieri,896727,8,M,False,90,9,mid_1,4/5,MED,Away,Talleres R.E.,4-5-1,4,5,1,38.627906976744,60.395348837209,43.0,11972731
Sebastián Benega,940614,11,M,False,71,10,mid_1,5/5,MED,Away,Talleres R.E.,4-5-1,4,5,1,55.416666666667,80.861111111111,36.0,11972731
Sebastián Benega,940614,11,M,False,71,10,mid_1,5/5,MED,Away,Talleres R.E.,4-5-1,4,5,1,55.416666666667,80.861111111111,36.0,11972731
Sebastián Benega,940614,11,M,False,71,10,mid_1,5/5,MED,Away,Talleres R.E.,4-5-1,4,5,1,55.416666666667,80.861111111111,36.0,11972731
Sebastián Benega,940614,11,M,False,71,10,mid_1,5/5,MED,Away,Talleres R.E.,4-5-1,4,5,1,55.416666666667,80.861111111111,36.0,11972731
Sebastián Benega,940614,11,M,False,71,10,mid_1,5/5,MED,Away,Talleres R.E.,4-5-1,4,5,1,55.416666666667,80.861111111111,36.0,11972731
Sebastián Benega,940614,11,M,False,71,10,mid_1,5/5,MED,Away,Talleres R.E.,4-5-1,4,5,1,55.416666666667,80.861111111111,36.0,11972731
Ciro Campuzano,1627943,9,F,False,61,11,ata,1/1,ATA,Away,Talleres R.E.,4-5-1,4,5,1,71.794871794872,38.358974358974,39.0,11972731
Maximiliano Rogoski,1102451,16,M,True,29,12,,,SUS,Away,Talleres R.E.,4-5-1,4,5,1,54.516129032258,70.870967741935,31.0,11972731
Nicolás Molina,1198495,19,F,True,29,13,,,SUS,Away,Talleres R.E.,4-5-1,4,5,1,62.939393939394,52.333333333333,33.0,11972731
Federico Ulayar,1645923,14,M,True,19,14,,,SUS,Away,Talleres R.E.,4-5-1,4,5,1,47.294117647059,15.529411764706,17.0,11972731
Sebastián Ezequiel Gallardo Surdo,1831394,15,M,True,11,15,,,SUS,Away,Talleres R.E.,4-5-1,4,5,1,55.909090909091,59.363636363636,11.0,11972731
