minute,value,event_id
45.0,25,11973018
45.5,-5,11973018
46.0,5,11973018
47.0,-6,11973018
48.0,-12,11973018
49.0,-22,11973018
50.0,-18,11973018
51.0,-21,11973018
52.0,-37,11973018
53.0,-17,11973018
54.0,-14,11973018
55.0,-8,11973018
56.0,-4,11973018
57.0,1,11973018
58.0,-1,11973018
59.0,-11,11973018
60.0,-32,11973018
61.0,-14,11973018
62.0,25,11973018
63.0,20,11973018
64.0,13,11973018
65.0,-11,11973018
66.0,-12,11973018
67.0,-14,11973018
68.0,-14,11973018
69.0,-9,11973018
70.0,45,11973018
71.0,51,11973018
72.0,30,11973018
73.0,18,11973018
74.0,-71,11973018
75.0,-40,11973018
76.0,-26,11973018
77.0,-46,11973018
78.0,-28,11973018
79.0,-18,11973018
80.0,-11,11973018
81.0,-18,11973018
82.0,-49,11973018
83.0,-65,11973018
84.0,-44,11973018
85.0,50,11973018
86.0,40,11973018
87.0,26,11973018
88.0,18,11973018
89.0,11,11973018
90.0,7,11973018
90.5,-50,11973018
1.0,-2,11973023
2.0,1,11973023
3.0,1,11973023
4.0,42,11973023
5.0,25,11973023
6.0,16,11973023
7.0,11,11973023
8.0,33,11973023
9.0,12,11973023
10.0,-65,11973023
11.0,-30,11973023
12.0,-18,11973023
13.0,-23,11973023
14.0,-19,11973023
15.0,-52,11973023
16.0,-7,11973023
17.0,-10,11973023
18.0,-6,11973023
19.0,-3,11973023
20.0,-40,11973023
21.0,-24,11973023
22.0,-9,11973023
23.0,6,11973023
24.0,-30,11973023
25.0,-39,11973023
26.0,41,11973023
27.0,17,11973023
28.0,56,11973023
29.0,37,11973023
30.0,24,11973023
31.0,12,11973023
32.0,8,11973023
33.0,2,11973023
34.0,2,11973023
35.0,-5,11973023
36.0,76,11973023
37.0,40,11973023
38.0,29,11973023
39.0,18,11973023
40.0,-15,11973023
41.0,81,11973023
42.0,45,11973023
43.0,32,11973023
44.0,45,11973023
45.0,28,11973023
45.5,-5,11973023
46.0,1,11973023
47.0,1,11973023
48.0,6,11973023
49.0,29,11973023
50.0,58,11973023
51.0,80,11973023
52.0,48,11973023
53.0,29,11973023
54.0,16,11973023
55.0,7,11973023
56.0,6,11973023
57.0,49,11973023
58.0,30,11973023
59.0,13,11973023
60.0,18,11973023
61.0,6,11973023
62.0,11,11973023
63.0,-40,11973023
64.0,-14,11973023
65.0,-4,11973023
66.0,-2,11973023
67.0,11,11973023
68.0,8,11973023
69.0,65,11973023
70.0,34,11973023
71.0,20,11973023
72.0,7,11973023
73.0,4,11973023
74.0,-7,11973023
75.0,-9,11973023
76.0,-30,11973023
77.0,-18,11973023
78.0,-1,11973023
79.0,-10,11973023
80.0,-6,11973023
81.0,5,11973023
82.0,3,11973023
83.0,6,11973023
84.0,4,11973023
85.0,3,11973023
86.0,-6,11973023
87.0,-3,11973023
88.0,-8,11973023
89.0,-30,11973023
90.0,-18,11973023
90.5,10,11973023
1.0,-6,11973020
2.0,-44,11973020
3.0,-37,11973020
4.0,-30,11973020
5.0,-17,11973020
6.0,-9,11973020
7.0,-11,11973020
8.0,-10,11973020
9.0,8,11973020
10.0,74,11973020
11.0,42,11973020
12.0,28,11973020
13.0,20,11973020
14.0,9,11973020
15.0,3,11973020
16.0,6,11973020
17.0,32,11973020
18.0,18,11973020
19.0,4,11973020
20.0,-7,11973020
21.0,-5,11973020
22.0,-8,11973020
23.0,-6,11973020
24.0,19,11973020
25.0,59,11973020
26.0,40,11973020
27.0,23,11973020
28.0,13,11973020
29.0,16,11973020
30.0,16,11973020
31.0,9,11973020
32.0,-90,11973020
33.0,-56,11973020
34.0,-34,11973020
35.0,-56,11973020
36.0,-33,11973020
37.0,76,11973020
38.0,43,11973020
39.0,31,11973020
40.0,51,11973020
41.0,31,11973020
42.0,34,11973020
43.0,25,11973020
44.0,60,11973020
45.0,43,11973020
45.5,-1,11973020
46.0,-6,11973020
47.0,-4,11973020
48.0,5,11973020
49.0,-46,11973020
50.0,-27,11973020
51.0,-26,11973020
52.0,-16,11973020
53.0,-11,11973020
54.0,-9,11973020
55.0,-11,11973020
56.0,-1,11973020
57.0,-7,11973020
58.0,-5,11973020
59.0,-4,11973020
60.0,-4,11973020
61.0,-4,11973020
62.0,-3,11973020
63.0,-3,11973020
64.0,19,11973020
65.0,14,11973020
66.0,7,11973020
67.0,3,11973020
68.0,-2,11973020
69.0,-14,11973020
70.0,74,11973020
71.0,38,11973020
72.0,17,11973020
73.0,9,11973020
74.0,-57,11973020
75.0,-33,11973020
76.0,-31,11973020
77.0,-20,11973020
78.0,-18,11973020
79.0,-14,11973020
80.0,9,11973020
81.0,5,11973020
82.0,2,11973020
83.0,-2,11973020
84.0,4,11973020
85.0,-2,11973020
86.0,-3,11973020
87.0,-3,11973020
88.0,-2,11973020
89.0,-12,11973020
90.0,-7,11973020
1.0,15,11973025
2.0,18,11973025
3.0,22,11973025
4.0,11,11973025
5.0,32,11973025
6.0,-30,11973025
7.0,-8,11973025
8.0,52,11973025
9.0,30,11973025
10.0,19,11973025
11.0,18,11973025
12.0,19,11973025
13.0,11,11973025
14.0,14,11973025
15.0,-18,11973025
16.0,-29,11973025
17.0,38,11973025
18.0,45,11973025
19.0,100,11973025
20.0,68,11973025
21.0,100,11973025
22.0,64,11973025
23.0,28,11973025
24.0,-24,11973025
25.0,-7,11973025
26.0,47,11973025
27.0,27,11973025
28.0,21,11973025
29.0,21,11973025
30.0,55,11973025
31.0,31,11973025
32.0,-59,11973025
33.0,-48,11973025
34.0,-33,11973025
35.0,-27,11973025
36.0,-5,11973025
37.0,54,11973025
38.0,-94,11973025
39.0,-33,11973025
40.0,-8,11973025
41.0,-14,11973025
42.0,-9,11973025
43.0,5,11973025
44.0,6,11973025
45.0,5,11973025
45.5,35,11973025
46.0,2,11973025
47.0,-44,11973025
48.0,52,11973025
49.0,100,11973025
50.0,-89,11973025
51.0,-11,11973025
52.0,-2,11973025
53.0,-3,11973025
54.0,-17,11973025
55.0,-31,11973025
56.0,-17,11973025
57.0,-8,11973025
58.0,-3,11973025
59.0,7,11973025
60.0,68,11973025
61.0,45,11973025
62.0,31,11973025
63.0,25,11973025
64.0,12,11973025
65.0,-3,11973025
66.0,32,11973025
67.0,20,11973025
68.0,19,11973025
69.0,8,11973025
70.0,7,11973025
71.0,9,11973025
72.0,27,11973025
73.0,18,11973025
74.0,13,11973025
75.0,15,11973025
76.0,16,11973025
77.0,20,11973025
78.0,-13,11973025
79.0,-4,11973025
80.0,38,11973025
81.0,28,11973025
82.0,-24,11973025
83.0,-2,11973025
84.0,-39,11973025
85.0,-24,11973025
86.0,-8,11973025
87.0,-6,11973025
88.0,43,11973025
89.0,29,11973025
90.0,19,11973025
90.5,10,11973025
1.0,-9,11973026
2.0,-39,11973026
3.0,-59,11973026
4.0,-33,11973026
5.0,-46,11973026
6.0,-27,11973026
7.0,-3,11973026
8.0,-4,11973026
9.0,-2,11973026
10.0,2,11973026
11.0,12,11973026
12.0,13,11973026
13.0,14,11973026
14.0,5,11973026
15.0,4,11973026
16.0,2,11973026
17.0,2,11973026
18.0,27,11973026
19.0,52,11973026
20.0,37,11973026
21.0,48,11973026
22.0,29,11973026
23.0,17,11973026
24.0,13,11973026
25.0,38,11973026
26.0,-30,11973026
27.0,-65,11973026
28.0,-69,11973026
29.0,-46,11973026
30.0,-29,11973026
31.0,-14,11973026
32.0,-8,11973026
33.0,-27,11973026
34.0,-15,11973026
35.0,-38,11973026
36.0,41,11973026
37.0,23,11973026
38.0,-40,11973026
39.0,-34,11973026
40.0,-17,11973026
41.0,-12,11973026
42.0,11,11973026
43.0,6,11973026
44.0,11,11973026
45.0,7,11973026
45.5,1,11973026
46.0,36,11973026
47.0,28,11973026
48.0,18,11973026
49.0,22,11973026
50.0,14,11973026
51.0,-35,11973026
52.0,-12,11973026
53.0,-2,11973026
54.0,-1,11973026
55.0,16,11973026
56.0,-29,11973026
57.0,-15,11973026
58.0,-9,11973026
59.0,-55,11973026
60.0,-38,11973026
61.0,56,11973026
62.0,23,11973026
63.0,35,11973026
64.0,26,11973026
65.0,57,11973026
66.0,46,11973026
67.0,33,11973026
68.0,-20,11973026
69.0,-1,11973026
70.0,-78,11973026
71.0,-52,11973026
72.0,-31,11973026
73.0,-11,11973026
74.0,26,11973026
75.0,24,11973026
76.0,41,11973026
77.0,60,11973026
78.0,42,11973026
79.0,-34,11973026
80.0,-11,11973026
81.0,-7,11973026
82.0,-1,11973026
83.0,2,11973026
84.0,10,11973026
85.0,13,11973026
86.0,-9,11973026
87.0,-36,11973026
88.0,-20,11973026
89.0,-2,11973026
90.0,-2,11973026
90.5,90,11973026
1.0,-6,11973009
2.0,28,11973009
3.0,24,11973009
4.0,13,11973009
5.0,45,11973009
6.0,26,11973009
7.0,13,11973009
8.0,17,11973009
9.0,40,11973009
10.0,41,11973009
11.0,34,11973009
12.0,20,11973009
13.0,11,11973009
14.0,19,11973009
15.0,14,11973009
16.0,17,11973009
17.0,18,11973009
18.0,14,11973009
19.0,31,11973009
20.0,27,11973009
21.0,24,11973009
22.0,12,11973009
23.0,-37,11973009
24.0,-72,11973009
25.0,-46,11973009
26.0,48,11973009
27.0,21,11973009
28.0,19,11973009
29.0,63,11973009
30.0,38,11973009
31.0,19,11973009
32.0,49,11973009
33.0,38,11973009
34.0,67,11973009
35.0,49,11973009
36.0,88,11973009
37.0,53,11973009
38.0,29,11973009
39.0,53,11973009
40.0,84,11973009
41.0,50,11973009
42.0,43,11973009
43.0,100,11973009
44.0,100,11973009
45.0,86,11973009
46.0,10,11973009
47.0,10,11973009
48.0,31,11973009
49.0,48,11973009
50.0,38,11973009
51.0,52,11973009
52.0,36,11973009
53.0,55,11973009
54.0,41,11973009
55.0,28,11973009
56.0,40,11973009
57.0,29,11973009
58.0,15,11973009
59.0,13,11973009
60.0,12,11973009
61.0,26,11973009
62.0,25,11973009
63.0,25,11973009
64.0,19,11973009
65.0,16,11973009
66.0,14,11973009
67.0,28,11973009
68.0,46,11973009
69.0,52,11973009
70.0,61,11973009
71.0,46,11973009
72.0,41,11973009
73.0,27,11973009
74.0,20,11973009
75.0,25,11973009
76.0,14,11973009
77.0,7,11973009
78.0,9,11973009
79.0,20,11973009
80.0,66,11973009
81.0,44,11973009
82.0,41,11973009
83.0,48,11973009
84.0,17,11973009
85.0,46,11973009
86.0,72,11973009
87.0,26,11973009
88.0,44,11973009
89.0,37,11973009
90.0,29,11973009
90.5,125,11973009
1.0,-2,11973024
2.0,-4,11973024
3.0,8,11973024
4.0,14,11973024
5.0,47,11973024
6.0,77,11973024
7.0,55,11973024
8.0,35,11973024
9.0,4,11973024
10.0,-4,11973024
11.0,8,11973024
12.0,14,11973024
13.0,7,11973024
14.0,-37,11973024
15.0,-35,11973024
16.0,-19,11973024
17.0,-20,11973024
18.0,-11,11973024
19.0,7,11973024
20.0,10,11973024
21.0,13,11973024
22.0,5,11973024
23.0,39,11973024
24.0,20,11973024
25.0,18,11973024
26.0,8,11973024
27.0,7,11973024
28.0,-3,11973024
29.0,-1,11973024
30.0,-1,11973024
31.0,48,11973024
32.0,100,11973024
33.0,56,11973024
34.0,20,11973024
35.0,5,11973024
36.0,2,11973024
37.0,-14,11973024
38.0,-31,11973024
39.0,-50,11973024
40.0,-58,11973024
41.0,-33,11973024
42.0,42,11973024
43.0,17,11973024
44.0,15,11973024
45.0,13,11973024
45.5,10,11973024
46.0,-1,11973024
47.0,-4,11973024
48.0,8,11973024
49.0,6,11973024
50.0,1,11973024
51.0,3,11973024
52.0,9,11973024
53.0,8,11973024
54.0,7,11973024
55.0,12,11973024
56.0,10,11973024
57.0,13,11973024
58.0,10,11973024
59.0,3,11973024
60.0,9,11973024
61.0,38,11973024
62.0,29,11973024
63.0,49,11973024
64.0,32,11973024
65.0,20,11973024
66.0,47,11973024
67.0,40,11973024
68.0,24,11973024
69.0,36,11973024
70.0,22,11973024
71.0,12,11973024
72.0,19,11973024
73.0,100,11973024
74.0,60,11973024
75.0,38,11973024
76.0,55,11973024
77.0,64,11973024
78.0,64,11973024
79.0,35,11973024
80.0,18,11973024
81.0,11,11973024
82.0,11,11973024
83.0,67,11973024
84.0,42,11973024
85.0,37,11973024
86.0,19,11973024
87.0,-53,11973024
88.0,-28,11973024
89.0,-15,11973024
90.0,-3,11973024
90.5,35,11973024
1.0,-8,11973022
2.0,-83,11973022
3.0,-57,11973022
4.0,-28,11973022
5.0,-16,11973022
6.0,-9,11973022
7.0,13,11973022
8.0,10,11973022
9.0,-29,11973022
10.0,-12,11973022
11.0,13,11973022
12.0,6,11973022
13.0,2,11973022
14.0,3,11973022
15.0,5,11973022
16.0,5,11973022
17.0,1,11973022
18.0,8,11973022
19.0,2,11973022
20.0,-8,11973022
21.0,8,11973022
22.0,-3,11973022
23.0,3,11973022
24.0,4,11973022
25.0,11,11973022
26.0,19,11973022
27.0,15,11973022
28.0,17,11973022
29.0,10,11973022
30.0,9,11973022
31.0,17,11973022
32.0,18,11973022
33.0,3,11973022
34.0,5,11973022
35.0,11,11973022
36.0,3,11973022
37.0,2,11973022
38.0,-3,11973022
39.0,3,11973022
40.0,58,11973022
41.0,47,11973022
42.0,55,11973022
43.0,36,11973022
44.0,59,11973022
45.0,100,11973022
45.5,0,11973022
46.0,15,11973022
47.0,16,11973022
48.0,7,11973022
49.0,6,11973022
50.0,5,11973022
51.0,4,11973022
52.0,-19,11973022
53.0,27,11973022
54.0,12,11973022
55.0,-54,11973022
56.0,-27,11973022
57.0,-18,11973022
58.0,-12,11973022
59.0,27,11973022
60.0,17,11973022
61.0,16,11973022
62.0,11,11973022
63.0,8,11973022
64.0,9,11973022
65.0,6,11973022
66.0,29,11973022
67.0,44,11973022
68.0,37,11973022
69.0,53,11973022
70.0,33,11973022
71.0,39,11973022
72.0,22,11973022
73.0,13,11973022
74.0,-35,11973022
75.0,-17,11973022
76.0,-11,11973022
77.0,-11,11973022
78.0,-1,11973022
79.0,3,11973022
80.0,-5,11973022
81.0,-7,11973022
82.0,-4,11973022
83.0,11,11973022
84.0,-30,11973022
85.0,-20,11973022
86.0,46,11973022
87.0,21,11973022
88.0,12,11973022
89.0,10,11973022
90.0,17,11973022
90.5,10,11973022
1.0,-13,12867816
2.0,-6,12867816
3.0,-37,12867816
4.0,-22,12867816
5.0,-36,12867816
6.0,-18,12867816
7.0,24,12867816
8.0,39,12867816
9.0,23,12867816
10.0,16,12867816
11.0,61,12867816
12.0,36,12867816
13.0,16,12867816
14.0,11,12867816
15.0,9,12867816
16.0,8,12867816
17.0,12,12867816
18.0,-58,12867816
19.0,-19,12867816
20.0,-19,12867816
21.0,-15,12867816
22.0,-12,12867816
23.0,8,12867816
24.0,-3,12867816
25.0,8,12867816
26.0,8,12867816
27.0,32,12867816
28.0,26,12867816
29.0,53,12867816
30.0,33,12867816
31.0,68,12867816
32.0,100,12867816
33.0,100,12867816
34.0,100,12867816
35.0,100,12867816
36.0,45,12867816
37.0,24,12867816
38.0,22,12867816
39.0,-12,12867816
40.0,-2,12867816
41.0,10,12867816
42.0,-32,12867816
43.0,54,12867816
44.0,26,12867816
45.0,24,12867816
45.5,30,12867816
46.0,8,12867816
47.0,-33,12867816
48.0,88,12867816
49.0,76,12867816
50.0,43,12867816
51.0,38,12867816
52.0,28,12867816
53.0,18,12867816
54.0,9,12867816
55.0,6,12867816
56.0,5,12867816
57.0,10,12867816
58.0,19,12867816
59.0,24,12867816
60.0,22,12867816
61.0,-73,12867816
62.0,-34,12867816
63.0,-44,12867816
64.0,-80,12867816
65.0,-51,12867816
66.0,-18,12867816
67.0,-9,12867816
68.0,-4,12867816
69.0,10,12867816
70.0,6,12867816
71.0,31,12867816
72.0,16,12867816
73.0,86,12867816
74.0,58,12867816
75.0,37,12867816
76.0,-23,12867816
77.0,13,12867816
78.0,3,12867816
79.0,-3,12867816
80.0,8,12867816
81.0,13,12867816
82.0,15,12867816
83.0,16,12867816
84.0,37,12867816
85.0,44,12867816
86.0,33,12867816
87.0,27,12867816
88.0,18,12867816
89.0,41,12867816
90.0,30,12867816
90.5,15,12867816
1.0,7,12867817
2.0,6,12867817
3.0,11,12867817
4.0,-6,12867817
5.0,-1,12867817
6.0,10,12867817
7.0,66,12867817
8.0,40,12867817
9.0,30,12867817
10.0,22,12867817
11.0,18,12867817
12.0,6,12867817
13.0,5,12867817
14.0,4,12867817
15.0,8,12867817
16.0,6,12867817
17.0,5,12867817
18.0,4,12867817
19.0,13,12867817
20.0,58,12867817
21.0,46,12867817
22.0,42,12867817
23.0,25,12867817
24.0,24,12867817
25.0,10,12867817
26.0,6,12867817
27.0,-5,12867817
28.0,-2,12867817
29.0,5,12867817
30.0,-5,12867817
31.0,-2,12867817
32.0,-12,12867817
33.0,-17,12867817
34.0,-16,12867817
35.0,-14,12867817
36.0,-14,12867817
37.0,45,12867817
38.0,24,12867817
39.0,20,12867817
40.0,12,12867817
41.0,57,12867817
42.0,51,12867817
43.0,31,12867817
44.0,18,12867817
45.0,12,12867817
45.5,100,12867817
46.0,-5,12867817
47.0,-100,12867817
48.0,-69,12867817
49.0,-70,12867817
50.0,-47,12867817
51.0,-42,12867817
52.0,-22,12867817
53.0,-13,12867817
54.0,-5,12867817
55.0,-2,12867817
56.0,1,12867817
57.0,-5,12867817
58.0,-2,12867817
59.0,31,12867817
60.0,19,12867817
61.0,17,12867817
62.0,11,12867817
63.0,7,12867817
64.0,-5,12867817
65.0,-32,12867817
66.0,126,12867817
67.0,64,12867817
68.0,39,12867817
69.0,24,12867817
70.0,17,12867817
71.0,31,12867817
72.0,54,12867817
73.0,98,12867817
74.0,63,12867817
75.0,43,12867817
76.0,-35,12867817
77.0,-10,12867817
78.0,-11,12867817
79.0,-7,12867817
80.0,-60,12867817
81.0,-33,12867817
82.0,-20,12867817
83.0,-22,12867817
84.0,-13,12867817
85.0,5,12867817
86.0,6,12867817
87.0,4,12867817
88.0,3,12867817
89.0,-20,12867817
90.0,-7,12867817
90.5,-45,12867817
1.0,-4,11973041
2.0,-2,11973041
3.0,-46,11973041
4.0,-27,11973041
5.0,-23,11973041
6.0,-11,11973041
7.0,-19,11973041
8.0,-7,11973041
9.0,-9,11973041
10.0,-10,11973041
11.0,-12,11973041
12.0,-37,11973041
13.0,-29,11973041
14.0,-18,11973041
15.0,-12,11973041
16.0,-33,11973041
17.0,-18,11973041
18.0,-6,11973041
19.0,-9,11973041
20.0,-6,11973041
21.0,-2,11973041
22.0,-2,11973041
23.0,-2,11973041
24.0,-32,11973041
25.0,-25,11973041
26.0,-46,11973041
27.0,-28,11973041
28.0,-72,11973041
29.0,-36,11973041
30.0,-17,11973041
31.0,-8,11973041
32.0,-6,11973041
33.0,1,11973041
34.0,-6,11973041
35.0,-5,11973041
36.0,-34,11973041
37.0,-20,11973041
38.0,-8,11973041
39.0,-5,11973041
40.0,5,11973041
41.0,-6,11973041
42.0,-3,11973041
43.0,5,11973041
44.0,47,11973041
45.0,22,11973041
45.5,20,11973041
46.0,-1,11973041
47.0,-71,11973041
48.0,-22,11973041
49.0,-18,11973041
50.0,-11,11973041
51.0,-7,11973041
52.0,62,11973041
53.0,36,11973041
54.0,32,11973041
55.0,29,11973041
56.0,18,11973041
57.0,-30,11973041
58.0,-14,11973041
59.0,-8,11973041
60.0,-3,11973041
61.0,3,11973041
62.0,-29,11973041
63.0,-19,11973041
64.0,-10,11973041
65.0,-35,11973041
66.0,-15,11973041
67.0,-6,11973041
68.0,-2,11973041
69.0,7,11973041
70.0,-24,11973041
71.0,-6,11973041
72.0,-27,11973041
73.0,-15,11973041
74.0,-13,11973041
75.0,7,11973041
76.0,2,11973041
77.0,6,11973041
78.0,11,11973041
79.0,43,11973041
80.0,22,11973041
81.0,20,11973041
82.0,14,11973041
83.0,5,11973041
84.0,2,11973041
85.0,100,11973041
86.0,70,11973041
87.0,43,11973041
88.0,28,11973041
89.0,23,11973041
90.0,37,11973041
90.5,-40,11973041
0.0,0,11973032
1.0,7,11973032
2.0,8,11973032
3.0,13,11973032
4.0,-48,11973032
5.0,-22,11973032
6.0,-14,11973032
7.0,-7,11973032
8.0,8,11973032
9.0,7,11973032
10.0,11,11973032
11.0,40,11973032
12.0,32,11973032
13.0,21,11973032
14.0,20,11973032
15.0,9,11973032
16.0,-24,11973032
17.0,-22,11973032
18.0,-17,11973032
19.0,12,11973032
20.0,4,11973032
21.0,6,11973032
22.0,37,11973032
23.0,30,11973032
24.0,20,11973032
25.0,54,11973032
26.0,35,11973032
27.0,21,11973032
28.0,15,11973032
29.0,1,11973032
30.0,8,11973032
31.0,80,11973032
32.0,55,11973032
33.0,40,11973032
34.0,26,11973032
35.0,22,11973032
36.0,20,11973032
37.0,23,11973032
38.0,15,11973032
39.0,16,11973032
40.0,21,11973032
41.0,8,11973032
42.0,31,11973032
43.0,25,11973032
44.0,21,11973032
45.0,8,11973032
45.5,-25,11973032
46.0,-3,11973032
47.0,37,11973032
48.0,-34,11973032
49.0,-7,11973032
50.0,7,11973032
51.0,49,11973032
52.0,28,11973032
53.0,26,11973032
54.0,13,11973032
55.0,4,11973032
56.0,-40,11973032
57.0,27,11973032
58.0,43,11973032
59.0,63,11973032
60.0,30,11973032
61.0,27,11973032
62.0,11,11973032
63.0,5,11973032
64.0,-44,11973032
65.0,-24,11973032
66.0,27,11973032
67.0,-49,11973032
68.0,-19,11973032
69.0,-1,11973032
70.0,-5,11973032
71.0,-9,11973032
72.0,7,11973032
73.0,-94,11973032
74.0,-53,11973032
75.0,32,11973032
76.0,8,11973032
77.0,46,11973032
78.0,66,11973032
79.0,46,11973032
80.0,27,11973032
81.0,13,11973032
82.0,6,11973032
83.0,83,11973032
84.0,61,11973032
85.0,38,11973032
86.0,20,11973032
87.0,19,11973032
88.0,37,11973032
89.0,29,11973032
90.0,14,11973032
90.5,10,11973032
1.0,1,11973030
2.0,1,11973030
3.0,-6,11973030
4.0,8,11973030
5.0,100,11973030
6.0,71,11973030
7.0,38,11973030
8.0,20,11973030
9.0,14,11973030
10.0,8,11973030
11.0,42,11973030
12.0,47,11973030
13.0,25,11973030
14.0,22,11973030
15.0,20,11973030
16.0,18,11973030
17.0,7,11973030
18.0,2,11973030
19.0,3,11973030
20.0,4,11973030
21.0,-29,11973030
22.0,-21,11973030
23.0,-12,11973030
24.0,-16,11973030
25.0,12,11973030
26.0,5,11973030
27.0,-4,11973030
28.0,-25,11973030
29.0,-12,11973030
30.0,-7,11973030
31.0,27,11973030
32.0,15,11973030
33.0,47,11973030
34.0,39,11973030
35.0,35,11973030
36.0,21,11973030
37.0,19,11973030
38.0,10,11973030
39.0,-24,11973030
40.0,-21,11973030
41.0,-6,11973030
42.0,12,11973030
43.0,11,11973030
44.0,14,11973030
45.0,-40,11973030
45.5,-5,11973030
46.0,1,11973030
47.0,12,11973030
48.0,-9,11973030
49.0,6,11973030
50.0,9,11973030
51.0,16,11973030
52.0,10,11973030
53.0,3,11973030
54.0,-10,11973030
55.0,-10,11973030
56.0,-7,11973030
57.0,-14,11973030
58.0,-82,11973030
59.0,-48,11973030
60.0,-33,11973030
61.0,-14,11973030
62.0,61,11973030
63.0,24,11973030
64.0,15,11973030
65.0,11,11973030
66.0,7,11973030
67.0,6,11973030
68.0,11,11973030
69.0,8,11973030
70.0,21,11973030
71.0,33,11973030
72.0,45,11973030
73.0,28,11973030
74.0,23,11973030
75.0,19,11973030
76.0,12,11973030
77.0,47,11973030
78.0,32,11973030
79.0,22,11973030
80.0,25,11973030
81.0,17,11973030
82.0,14,11973030
83.0,15,11973030
84.0,100,11973030
85.0,82,11973030
86.0,55,11973030
87.0,39,11973030
88.0,25,11973030
89.0,68,11973030
90.0,85,11973030
90.5,-10,11973030
1.0,6,11973043
2.0,52,11973043
3.0,30,11973043
4.0,22,11973043
5.0,11,11973043
6.0,-38,11973043
7.0,-21,11973043
8.0,-10,11973043
9.0,24,11973043
10.0,11,11973043
11.0,10,11973043
12.0,-102,11973043
13.0,-56,11973043
14.0,-53,11973043
15.0,-29,11973043
16.0,37,11973043
17.0,27,11973043
18.0,18,11973043
19.0,40,11973043
20.0,31,11973043
21.0,19,11973043
22.0,19,11973043
23.0,8,11973043
24.0,-13,11973043
25.0,-20,11973043
26.0,-40,11973043
27.0,57,11973043
28.0,52,11973043
29.0,34,11973043
30.0,24,11973043
31.0,-28,11973043
32.0,-15,11973043
33.0,-34,11973043
34.0,-78,11973043
35.0,-34,11973043
36.0,-22,11973043
37.0,-46,11973043
38.0,-30,11973043
39.0,37,11973043
40.0,20,11973043
41.0,9,11973043
42.0,9,11973043
43.0,6,11973043
44.0,-5,11973043
45.0,-3,11973043
45.5,-25,11973043
46.0,1,11973043
47.0,-45,11973043
48.0,-22,11973043
49.0,-18,11973043
50.0,26,11973043
51.0,15,11973043
52.0,-75,11973043
53.0,-32,11973043
54.0,-14,11973043
55.0,-4,11973043
56.0,16,11973043
57.0,15,11973043
58.0,-45,11973043
59.0,-32,11973043
60.0,-39,11973043
61.0,-29,11973043
62.0,-7,11973043
63.0,6,11973043
64.0,-5,11973043
65.0,22,11973043
66.0,14,11973043
67.0,9,11973043
68.0,6,11973043
69.0,-5,11973043
70.0,6,11973043
71.0,14,11973043
72.0,49,11973043
73.0,30,11973043
74.0,25,11973043
75.0,6,11973043
76.0,-4,11973043
77.0,7,11973043
78.0,13,11973043
79.0,19,11973043
80.0,4,11973043
81.0,3,11973043
82.0,-4,11973043
83.0,-2,11973043
84.0,-1,11973043
85.0,7,11973043
86.0,6,11973043
87.0,5,11973043
88.0,9,11973043
89.0,12,11973043
90.0,8,11973043
90.5,70,11973043
1.0,-5,11973040
2.0,-7,11973040
3.0,11,11973040
4.0,10,11973040
5.0,-11,11973040
6.0,7,11973040
7.0,10,11973040
8.0,13,11973040
9.0,15,11973040
10.0,18,11973040
11.0,19,11973040
12.0,18,11973040
13.0,18,11973040
14.0,88,11973040
15.0,54,11973040
16.0,28,11973040
17.0,17,11973040
18.0,4,11973040
19.0,-5,11973040
20.0,-9,11973040
21.0,-11,11973040
22.0,-33,11973040
23.0,-25,11973040
24.0,30,11973040
25.0,5,11973040
26.0,49,11973040
27.0,81,11973040
28.0,43,11973040
29.0,23,11973040
30.0,9,11973040
31.0,2,11973040
32.0,-3,11973040
33.0,-2,11973040
34.0,-1,11973040
35.0,-6,11973040
36.0,-49,11973040
37.0,-30,11973040
38.0,-58,11973040
39.0,-35,11973040
40.0,-20,11973040
41.0,-4,11973040
42.0,26,11973040
43.0,83,11973040
44.0,50,11973040
45.0,-75,11973040
45.5,5,11973040
46.0,-5,11973040
47.0,-3,11973040
48.0,6,11973040
49.0,8,11973040
50.0,-30,11973040
51.0,-25,11973040
52.0,-15,11973040
53.0,-4,11973040
54.0,-13,11973040
55.0,-26,11973040
56.0,-20,11973040
57.0,-12,11973040
58.0,-38,11973040
59.0,-22,11973040
60.0,-12,11973040
61.0,-7,11973040
62.0,-10,11973040
63.0,-49,11973040
64.0,-54,11973040
65.0,-33,11973040
66.0,-20,11973040
67.0,-12,11973040
68.0,-4,11973040
69.0,-31,11973040
70.0,-14,11973040
71.0,-14,11973040
72.0,30,11973040
73.0,13,11973040
74.0,-26,11973040
75.0,-41,11973040
76.0,-34,11973040
77.0,-23,11973040
78.0,-19,11973040
79.0,40,11973040
80.0,-56,11973040
81.0,-21,11973040
82.0,-8,11973040
83.0,-5,11973040
84.0,20,11973040
85.0,17,11973040
86.0,-26,11973040
87.0,-15,11973040
88.0,-14,11973040
89.0,30,11973040
90.0,16,11973040
90.5,-55,11973040
1.0,5,11973038
2.0,26,11973038
3.0,18,11973038
4.0,58,11973038
5.0,35,11973038
6.0,60,11973038
7.0,45,11973038
8.0,31,11973038
9.0,19,11973038
10.0,17,11973038
11.0,72,11973038
12.0,52,11973038
