player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,xg,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType,xgot,goalType,event_id,x,y,x_goal,y_goal,team
1098306,away,miss,set-piece,"{'x': 9, 'y': 58, 'z': 0}",head,close-high-right,"{'x': 0, 'y': 41.7, 'z': 57.5}",,0.1295,3494663,50,,2964,"{'start': {'x': 58, 'y': 9}, 'end': {'x': 58.3, 'y': 0}, 'goal': {'x': 58.3, 'y': 42.5}}",41,2436,shot,,,11972839,9,58,58.3,42.5,224646
871808,away,block,regular,"{'x': 20, 'y': 68, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 20, 'y': 68, 'z': 0}",0.04614,3494662,48,,2878,"{'start': {'x': 68, 'y': 20}, 'block': {'x': 68, 'y': 20}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",43,2522,shot,,,11972839,20,68,50.0,80.0,224646
1021876,home,goal,penalty,"{'x': 10, 'y': 50, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 50.4, 'z': 23.3}",,0.76,3494671,43,,2530,"{'start': {'x': 50, 'y': 10}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 76.7}}",3,170,shot,0.81,penalty,11972839,10,50,49.6,76.7,93513
789948,home,save,free-kick,"{'x': 24, 'y': 25, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 51.1, 'z': 32}",,0.05672,3494675,40,,2346,"{'start': {'x': 25, 'y': 24}, 'end': {'x': 48.9, 'y': 0}, 'goal': {'x': 48.9, 'y': 68}}",6,354,shot,0.05177,,11972839,24,25,48.9,68.0,93513
871808,away,save,free-kick,"{'x': 6, 'y': 10, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 49.5, 'z': 32.2}",,0.1061,3494674,35,,2075,"{'start': {'x': 10, 'y': 6}, 'end': {'x': 50.5, 'y': 0}, 'goal': {'x': 50.5, 'y': 67.8}}",11,625,shot,0.04653,,11972839,6,10,50.5,67.8,224646
895213,away,block,corner,"{'x': 2, 'y': 60, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 2, 'y': 60, 'z': 0}",0.1615,3494661,29,,1714,"{'start': {'x': 60, 'y': 2}, 'block': {'x': 60, 'y': 2}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",17,986,shot,,,11972839,2,60,50.0,80.0,224646
1654488,away,miss,regular,"{'x': 19, 'y': 46, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 52, 'z': 48.8}",,0.02219,3494660,22,,1263,"{'start': {'x': 46, 'y': 19}, 'end': {'x': 48, 'y': 0}, 'goal': {'x': 48, 'y': 51.2}}",24,1437,shot,,,11972839,19,46,48.0,51.2,224646
166045,away,block,corner,"{'x': 8, 'y': 50, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 8, 'y': 50, 'z': 0}",0.2971,3494659,13,,732,"{'start': {'x': 50, 'y': 8}, 'block': {'x': 50, 'y': 8}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",33,1968,shot,,,11972839,8,50,50.0,80.0,224646
166045,away,save,set-piece,"{'x': 10, 'y': 37, 'z': 0}",head,low-centre,"{'x': 0, 'y': 49.2, 'z': 4.8}",,0.07987,3494658,11,,642,"{'start': {'x': 37, 'y': 10}, 'end': {'x': 50.8, 'y': 0}, 'goal': {'x': 50.8, 'y': 95.2}}",35,2058,shot,0.03419,,11972839,10,37,50.8,95.2,224646
871808,away,block,throw-in-set-piece,"{'x': 22, 'y': 38, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 22, 'y': 38, 'z': 0}",0.001775,3494657,6,,343,"{'start': {'x': 38, 'y': 22}, 'block': {'x': 38, 'y': 22}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",40,2357,shot,,,11972839,22,38,50.0,80.0,224646
789948,home,save,free-kick,"{'x': 31, 'y': 52, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 51.4, 'z': 34.4}",,0.02864,3494673,5,,263,"{'start': {'x': 52, 'y': 31}, 'end': {'x': 48.6, 'y': 0}, 'goal': {'x': 48.6, 'y': 65.6}}",41,2437,shot,0.02492,,11972839,31,52,48.6,65.6,93513
1650446,home,save,regular,"{'x': 7, 'y': 70, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.7, 'z': 10.2}",,0.1009,3505699,90,5.0,5658,"{'start': {'x': 70, 'y': 7}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 89.8}}",1,642,shot,0.1424,,11972848,7,70,51.3,89.8,255425
933179,home,goal,penalty,"{'x': 10, 'y': 50, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 47.2, 'z': 8.7}",,0.76,3505700,90,2.0,5496,"{'start': {'x': 50, 'y': 10}, 'end': {'x': 52.8, 'y': 0}, 'goal': {'x': 52.8, 'y': 91.3}}",1,804,shot,0.81,penalty,11972848,10,50,52.8,91.3,255425
1650446,home,miss,regular,"{'x': 5, 'y': 44, 'z': 0}",head,close-high-left,"{'x': 0, 'y': 57.3, 'z': 54}",,0.2395,3505698,87,,5216,"{'start': {'x': 44, 'y': 5}, 'end': {'x': 42.7, 'y': 0}, 'goal': {'x': 42.7, 'y': 46}}",4,184,shot,,,11972848,5,44,42.7,46.0,255425
980541,home,miss,regular,"{'x': 22, 'y': 53, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 41.3, 'z': 2.9}",,0.06562,3505697,83,,4960,"{'start': {'x': 53, 'y': 22}, 'end': {'x': 58.7, 'y': 0}, 'goal': {'x': 58.7, 'y': 97.1}}",8,440,shot,,,11972848,22,53,58.7,97.1,255425
971190,home,block,free-kick,"{'x': 24, 'y': 42, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 24, 'y': 42, 'z': 0}",0.001711,3505701,81,,4822,"{'start': {'x': 42, 'y': 24}, 'block': {'x': 42, 'y': 24}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",10,578,shot,,,11972848,24,42,50.0,80.0,255425
1605141,home,goal,corner,"{'x': 7, 'y': 60, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.4, 'z': 12.4}",,0.1726,3505696,81,,4846,"{'start': {'x': 60, 'y': 7}, 'end': {'x': 48.6, 'y': 0}, 'goal': {'x': 48.6, 'y': 87.6}}",10,554,shot,0.261,regular,11972848,7,60,48.6,87.6,255425
1474733,away,goal,set-piece,"{'x': 15, 'y': 56, 'z': 0}",head,low-left,"{'x': 0, 'y': 53.7, 'z': 0.6}",,0.05715,3505695,65,,3866,"{'start': {'x': 56, 'y': 15}, 'end': {'x': 46.3, 'y': 0}, 'goal': {'x': 46.3, 'y': 99.4}}",26,1534,shot,0.2234,regular,11972848,15,56,46.3,99.4,43740
979724,home,miss,regular,"{'x': 15, 'y': 48, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 48.4, 'z': 47.4}",,0.1555,3505694,60,,3582,"{'start': {'x': 48, 'y': 15}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 52.6}}",31,1818,shot,,,11972848,15,48,51.6,52.6,255425
971190,home,save,regular,"{'x': 17, 'y': 64, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 48, 'z': 15}",,0.09866,3505693,33,,1956,"{'start': {'x': 64, 'y': 17}, 'end': {'x': 52, 'y': 0}, 'goal': {'x': 52, 'y': 85}}",13,744,shot,0.1612,,11972848,17,64,52.0,85.0,255425
1017376,home,miss,corner,"{'x': 9, 'y': 57, 'z': 0}",head,close-right,"{'x': 0, 'y': 44, 'z': 19.6}",,0.1477,3505692,19,,1137,"{'start': {'x': 57, 'y': 9}, 'end': {'x': 56, 'y': 0}, 'goal': {'x': 56, 'y': 80.4}}",27,1563,shot,,,11972848,9,57,56.0,80.4,255425
1653852,home,block,regular,"{'x': 15, 'y': 58, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 15, 'y': 58, 'z': 0}",0.1493,3505691,19,,1093,"{'start': {'x': 58, 'y': 15}, 'block': {'x': 58, 'y': 15}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",27,1607,shot,,,11972848,15,58,50.0,80.0,255425
979724,home,miss,regular,"{'x': 14, 'y': 27, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 57.7, 'z': 50.7}",,0.03256,3505690,15,,878,"{'start': {'x': 27, 'y': 14}, 'end': {'x': 42.3, 'y': 0}, 'goal': {'x': 42.3, 'y': 49.3}}",31,1822,shot,,,11972848,14,27,42.3,49.3,255425
922436,home,block,regular,"{'x': 19, 'y': 66, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 19, 'y': 66, 'z': 0}",0.007193,3505689,10,,595,"{'start': {'x': 66, 'y': 19}, 'block': {'x': 66, 'y': 19}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",36,2105,shot,,,11972848,19,66,50.0,80.0,255425
979724,home,miss,throw-in-set-piece,"{'x': 12, 'y': 31, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 57.3, 'z': 12.6}",,0.01851,3505688,3,,156,"{'start': {'x': 31, 'y': 12}, 'end': {'x': 42.7, 'y': 0}, 'goal': {'x': 42.7, 'y': 87.4}}",43,2544,shot,,,11972848,12,31,42.7,87.4,255425
951068,home,save,regular,"{'x': 34, 'y': 38, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.4, 'z': 14.8}",,0.01773,3495349,90,3.0,5537,"{'start': {'x': 38, 'y': 34}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 85.2}}",1,763,shot,0.02073,,11972852,34,38,49.6,85.2,93109
1831285,away,miss,set-piece,"{'x': 5, 'y': 64, 'z': 0}",head,close-right,"{'x': 0, 'y': 42.6, 'z': 32.3}",,0.1306,3495348,90,1.0,5448,"{'start': {'x': 64, 'y': 5}, 'end': {'x': 57.4, 'y': 0}, 'goal': {'x': 57.4, 'y': 67.7}}",1,852,shot,,,11972852,5,64,57.4,67.7,34976
192414,home,save,regular,"{'x': 21, 'y': 48, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.5, 'z': 10.9}",,0.08887,3495347,70,,4165,"{'start': {'x': 48, 'y': 21}, 'end': {'x': 50.5, 'y': 0}, 'goal': {'x': 50.5, 'y': 89.1}}",21,1235,shot,0.04906,,11972852,21,48,50.5,89.1,93109
828869,away,block,throw-in-set-piece,"{'x': 13, 'y': 38, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 13, 'y': 38, 'z': 0}",0.04088,3495346,68,,4068,"{'start': {'x': 38, 'y': 13}, 'block': {'x': 38, 'y': 13}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",23,1332,shot,,,11972852,13,38,50.0,80.0,34976
941498,home,miss,regular,"{'x': 15, 'y': 31, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 41.3, 'z': 5.3}",,0.06753,3495345,67,,3990,"{'start': {'x': 31, 'y': 15}, 'end': {'x': 58.7, 'y': 0}, 'goal': {'x': 58.7, 'y': 94.7}}",24,1410,shot,,,11972852,15,31,58.7,94.7,93109
340747,away,goal,own-goal,"{'x': 4, 'y': 50, 'z': 0}",other,low-centre,"{'x': 0, 'y': 50, 'z': 20}",,,3495350,58,,3445,"{'start': {'x': 50, 'y': 4}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",33,1955,shot,,own,11972852,4,50,50.0,80.0,34976
1597532,home,post,regular,"{'x': 6, 'y': 50, 'z': 0}",right-foot,high,"{'x': 0, 'y': 49.4, 'z': 40.3}",,0.4951,3495344,58,,3443,"{'start': {'x': 50, 'y': 6}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 59.7}}",33,1957,shot,,,11972852,6,50,50.6,59.7,93109
993488,away,save,throw-in-set-piece,"{'x': 21, 'y': 34, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 49.1, 'z': 24.7}",,0.01826,3495343,56,,3337,"{'start': {'x': 34, 'y': 21}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 75.3}}",35,2063,shot,0.01612,,11972852,21,34,50.9,75.3,34976
1831285,away,miss,throw-in-set-piece,"{'x': 24, 'y': 59, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 43.7, 'z': 41.1}",,0.004079,3495342,50,,2973,"{'start': {'x': 59, 'y': 24}, 'end': {'x': 56.3, 'y': 0}, 'goal': {'x': 56.3, 'y': 58.9}}",41,2427,shot,,,11972852,24,59,56.3,58.9,34976
898894,away,block,regular,"{'x': 15, 'y': 41, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 15, 'y': 41, 'z': 0}",0.1524,3495341,45,1.0,2745,"{'start': {'x': 41, 'y': 15}, 'block': {'x': 41, 'y': 15}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",1,2655,shot,,,11972852,15,41,50.0,80.0,34976
993488,away,goal,regular,"{'x': 7, 'y': 43, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 54.4, 'z': 29.4}",,0.3462,3495340,41,,2410,"{'start': {'x': 43, 'y': 7}, 'end': {'x': 45.6, 'y': 0}, 'goal': {'x': 45.6, 'y': 70.6}}",5,290,shot,0.8177,regular,11972852,7,43,45.6,70.6,34976
192414,home,save,regular,"{'x': 22, 'y': 35, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.3, 'z': 12.7}",,0.04412,3495339,36,,2130,"{'start': {'x': 35, 'y': 22}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 87.3}}",10,570,shot,0.01964,,11972852,22,35,49.7,87.3,93109
1597464,home,miss,set-piece,"{'x': 9, 'y': 36, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 57.2, 'z': 47.2}",,0.08915,3495338,30,,1754,"{'start': {'x': 36, 'y': 9}, 'end': {'x': 42.8, 'y': 0}, 'goal': {'x': 42.8, 'y': 52.8}}",16,946,shot,,,11972852,9,36,42.8,52.8,93109
192414,home,block,free-kick,"{'x': 5, 'y': 19, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 5, 'y': 19, 'z': 0}",0.004181,3495351,28,,1656,"{'start': {'x': 19, 'y': 5}, 'block': {'x': 19, 'y': 5}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",18,1044,shot,,,11972852,5,19,50.0,80.0,93109
898894,away,miss,regular,"{'x': 9, 'y': 55, 'z': 0}",head,close-high,"{'x': 0, 'y': 50.1, 'z': 58.8}",,0.1642,3495337,22,,1273,"{'start': {'x': 55, 'y': 9}, 'end': {'x': 49.9, 'y': 0}, 'goal': {'x': 49.9, 'y': 41.2}}",24,1427,shot,,,11972852,9,55,49.9,41.2,34976
984928,home,block,regular,"{'x': 14, 'y': 31, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 14, 'y': 31, 'z': 0}",0.02248,3495336,17,,966,"{'start': {'x': 31, 'y': 14}, 'block': {'x': 31, 'y': 14}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",29,1734,shot,,,11972852,14,31,50.0,80.0,93109
895207,away,save,throw-in-set-piece,"{'x': 30, 'y': 43, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.6, 'z': 8.9}",,0.01944,3495335,14,,786,"{'start': {'x': 43, 'y': 30}, 'end': {'x': 48.4, 'y': 0}, 'goal': {'x': 48.4, 'y': 91.1}}",32,1914,shot,0.0122,,11972852,30,43,48.4,91.1,34976
1218007,away,miss,corner,"{'x': 11, 'y': 42, 'z': 0}",left-foot,close-high,"{'x': 0, 'y': 52.7, 'z': 50}",,0.1769,3495334,8,,467,"{'start': {'x': 42, 'y': 11}, 'end': {'x': 47.3, 'y': 0}, 'goal': {'x': 47.3, 'y': 50}}",38,2233,shot,,,11972852,11,42,47.3,50.0,34976
993488,away,miss,regular,"{'x': 19, 'y': 27, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 59.2, 'z': 12.9}",,0.001852,3495333,2,,117,"{'start': {'x': 27, 'y': 19}, 'end': {'x': 40.8, 'y': 0}, 'goal': {'x': 40.8, 'y': 87.1}}",44,2583,shot,,,11972852,19,27,40.8,87.1,34976
1865926,home,save,throw-in-set-piece,"{'x': 10, 'y': 55, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.6, 'z': 16.3}",,0.1449,3499818,90,8.0,5848,"{'start': {'x': 55, 'y': 10}, 'end': {'x': 52.4, 'y': 0}, 'goal': {'x': 52.4, 'y': 83.7}}",1,452,shot,0.5567,,11972840,10,55,52.4,83.7,36834
1020531,home,save,throw-in-set-piece,"{'x': 8, 'y': 52, 'z': 0}",head,high-centre,"{'x': 0, 'y': 50.7, 'z': 33.5}",,0.07105,3499817,78,,4670,"{'start': {'x': 52, 'y': 8}, 'end': {'x': 49.3, 'y': 0}, 'goal': {'x': 49.3, 'y': 66.5}}",13,730,shot,0.166,,11972840,8,52,49.3,66.5,36834
1865926,home,miss,regular,"{'x': 31, 'y': 59, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 43.7, 'z': 58.7}",,0.004859,3499816,74,,4408,"{'start': {'x': 59, 'y': 31}, 'end': {'x': 56.3, 'y': 0}, 'goal': {'x': 56.3, 'y': 41.3}}",17,992,shot,,,11972840,31,59,56.3,41.3,36834
943794,away,miss,regular,"{'x': 8, 'y': 33, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 41, 'z': 4.8}",,0.08889,3499815,66,,3956,"{'start': {'x': 33, 'y': 8}, 'end': {'x': 59, 'y': 0}, 'goal': {'x': 59, 'y': 95.2}}",25,1444,shot,,,11972840,8,33,59.0,95.2,5292
1597936,away,save,regular,"{'x': 23, 'y': 64, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.4, 'z': 13.3}",,0.05688,3499814,64,,3782,"{'start': {'x': 64, 'y': 23}, 'end': {'x': 48.6, 'y': 0}, 'goal': {'x': 48.6, 'y': 86.7}}",27,1618,shot,0.02241,,11972840,23,64,48.6,86.7,5292
1151708,away,miss,throw-in-set-piece,"{'x': 25, 'y': 65, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 57.3, 'z': 41.9}",,0.004374,3499813,56,,3341,"{'start': {'x': 65, 'y': 25}, 'end': {'x': 42.7, 'y': 0}, 'goal': {'x': 42.7, 'y': 58.1}}",35,2059,shot,,,11972840,25,65,42.7,58.1,5292
1130221,home,save,throw-in-set-piece,"{'x': 5, 'y': 35, 'z': 0}",head,low-centre,"{'x': 0, 'y': 49.9, 'z': 13.1}",,0.0334,3499812,53,,3172,"{'start': {'x': 35, 'y': 5}, 'end': {'x': 50.1, 'y': 0}, 'goal': {'x': 50.1, 'y': 86.9}}",38,2228,shot,0.05757,,11972840,5,35,50.1,86.9,36834
1215983,home,miss,regular,"{'x': 30, 'y': 60, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 42.6, 'z': 44.6}",,0.002872,3499811,45,,2649,"{'start': {'x': 60, 'y': 30}, 'end': {'x': 57.4, 'y': 0}, 'goal': {'x': 57.4, 'y': 55.4}}",1,51,shot,,,11972840,30,60,57.4,55.4,36834
312032,home,block,regular,"{'x': 29, 'y': 56, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 29, 'y': 56, 'z': 0}",0.01275,3499810,37,,2179,"{'start': {'x': 56, 'y': 29}, 'block': {'x': 56, 'y': 29}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",9,521,shot,,,11972840,29,56,50.0,80.0,36834
834022,away,miss,regular,"{'x': 10, 'y': 65, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 57.1, 'z': 8}",,0.1741,3499809,35,,2045,"{'start': {'x': 65, 'y': 10}, 'end': {'x': 42.9, 'y': 0}, 'goal': {'x': 42.9, 'y': 92}}",11,655,shot,,,11972840,10,65,42.9,92.0,5292
79669,home,save,throw-in-set-piece,"{'x': 6, 'y': 56, 'z': 0}",head,high-right,"{'x': 0, 'y': 46.4, 'z': 22}",,0.1404,3499808,34,,2016,"{'start': {'x': 56, 'y': 6}, 'end': {'x': 53.6, 'y': 0}, 'goal': {'x': 53.6, 'y': 78}}",12,684,shot,0.5114,,11972840,6,56,53.6,78.0,36834
1130221,home,save,regular,"{'x': 9, 'y': 36, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.7, 'z': 3.5}",,0.3623,3499807,29,,1734,"{'start': {'x': 36, 'y': 9}, 'end': {'x': 48.3, 'y': 0}, 'goal': {'x': 48.3, 'y': 96.5}}",17,966,shot,0.517,,11972840,9,36,48.3,96.5,36834
1130221,home,save,regular,"{'x': 4, 'y': 45, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52, 'z': 0.6}",,0.5439,3499806,29,,1730,"{'start': {'x': 45, 'y': 4}, 'end': {'x': 48, 'y': 0}, 'goal': {'x': 48, 'y': 99.4}}",17,970,shot,0.716,,11972840,4,45,48.0,99.4,36834
1130221,home,block,regular,"{'x': 7, 'y': 53, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 7, 'y': 53, 'z': 0}",0.5589,3499805,29,,1728,"{'start': {'x': 53, 'y': 7}, 'block': {'x': 53, 'y': 7}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",17,972,shot,,,11972840,7,53,50.0,80.0,36834
1092314,away,miss,regular,"{'x': 12, 'y': 26, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 54.9, 'z': 55.3}",,0.05754,3499804,28,,1643,"{'start': {'x': 26, 'y': 12}, 'end': {'x': 45.1, 'y': 0}, 'goal': {'x': 45.1, 'y': 44.7}}",18,1057,shot,,,11972840,12,26,45.1,44.7,5292
1018466,home,block,regular,"{'x': 18, 'y': 62, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 18, 'y': 62, 'z': 0}",0.06561,3499803,24,,1400,"{'start': {'x': 62, 'y': 18}, 'block': {'x': 62, 'y': 18}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",22,1300,shot,,,11972840,18,62,50.0,80.0,36834
1130221,home,miss,corner,"{'x': 12, 'y': 43, 'z': 0}",head,close-high-left,"{'x': 0, 'y': 58.8, 'z': 41.3}",,0.08953,3499802,12,,713,"{'start': {'x': 43, 'y': 12}, 'end': {'x': 41.2, 'y': 0}, 'goal': {'x': 41.2, 'y': 58.7}}",34,1987,shot,,,11972840,12,43,41.2,58.7,36834
1092314,away,post,regular,"{'x': 13, 'y': 47, 'z': 0}",left-foot,high,"{'x': 0, 'y': 55, 'z': 40.3}",,0.2548,3499801,11,,653,"{'start': {'x': 47, 'y': 13}, 'end': {'x': 45, 'y': 0}, 'goal': {'x': 45, 'y': 59.7}}",35,2047,shot,,,11972840,13,47,45.0,59.7,5292
1151708,away,goal,regular,"{'x': 13, 'y': 45, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.9, 'z': 4.5}",,0.04906,3499800,10,,573,"{'start': {'x': 45, 'y': 13}, 'end': {'x': 50.1, 'y': 0}, 'goal': {'x': 50.1, 'y': 95.5}}",36,2127,shot,0.1231,regular,11972840,13,45,50.1,95.5,5292
1086327,home,miss,set-piece,"{'x': 15, 'y': 51, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 43.1, 'z': 35.4}",,0.1032,3499799,6,,322,"{'start': {'x': 51, 'y': 15}, 'end': {'x': 56.9, 'y': 0}, 'goal': {'x': 56.9, 'y': 64.6}}",40,2378,shot,,,11972840,15,51,56.9,64.6,36834
246161,away,miss,regular,"{'x': 32, 'y': 73, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 41.9, 'z': 42.6}",,0.02082,3499798,3,,129,"{'start': {'x': 73, 'y': 32}, 'end': {'x': 58.1, 'y': 0}, 'goal': {'x': 58.1, 'y': 57.4}}",43,2571,shot,,,11972840,32,73,58.1,57.4,5292
871518,away,save,regular,"{'x': 8, 'y': 39, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 54.5, 'z': 14.9}",,0.3255,3500275,90,3.0,5574,"{'start': {'x': 39, 'y': 8}, 'end': {'x': 45.5, 'y': 0}, 'goal': {'x': 45.5, 'y': 85.1}}",1,726,shot,0.511,,11972850,8,39,45.5,85.1,93515
1085344,home,save,regular,"{'x': 22, 'y': 28, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52.3, 'z': 6.9}",,0.03164,3500274,90,3.0,5530,"{'start': {'x': 28, 'y': 22}, 'end': {'x': 47.7, 'y': 0}, 'goal': {'x': 47.7, 'y': 93.1}}",1,770,shot,0.04733,,11972850,22,28,47.7,93.1,188441
1085344,home,miss,regular,"{'x': 14, 'y': 28, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 42, 'z': 22.2}",,0.04043,3500273,90,,5397,"{'start': {'x': 28, 'y': 14}, 'end': {'x': 58, 'y': 0}, 'goal': {'x': 58, 'y': 77.8}}",1,3,shot,,,11972850,14,28,58.0,77.8,188441
1465298,home,post,regular,"{'x': 21, 'y': 26, 'z': 0}",left-foot,high,"{'x': 0, 'y': 44.8, 'z': 40.4}",,0.03298,3500272,85,,5072,"{'start': {'x': 26, 'y': 21}, 'end': {'x': 55.2, 'y': 0}, 'goal': {'x': 55.2, 'y': 59.6}}",6,328,shot,,,11972850,21,26,55.2,59.6,188441
788039,away,save,regular,"{'x': 8, 'y': 50, 'z': 0}",head,high-right,"{'x': 0, 'y': 46.4, 'z': 22.6}",,0.125,3500271,82,,4916,"{'start': {'x': 50, 'y': 8}, 'end': {'x': 53.6, 'y': 0}, 'goal': {'x': 53.6, 'y': 77.4}}",9,484,shot,0.4605,,11972850,8,50,53.6,77.4,93515
914144,home,miss,regular,"{'x': 15, 'y': 69, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 42.8, 'z': 14.7}",,0.0504,3500270,67,,4016,"{'start': {'x': 69, 'y': 15}, 'end': {'x': 57.2, 'y': 0}, 'goal': {'x': 57.2, 'y': 85.3}}",24,1384,shot,,,11972850,15,69,57.2,85.3,188441
951083,home,save,throw-in-set-piece,"{'x': 12, 'y': 58, 'z': 0}",head,high-centre,"{'x': 0, 'y': 49.8, 'z': 31.3}",,0.02398,3500269,66,,3918,"{'start': {'x': 58, 'y': 12}, 'end': {'x': 50.2, 'y': 0}, 'goal': {'x': 50.2, 'y': 68.7}}",25,1482,shot,0.05954,,11972850,12,58,50.2,68.7,188441
951083,home,goal,corner,"{'x': 8, 'y': 50, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 53.9, 'z': 23.7}",,0.2969,3500268,57,,3396,"{'start': {'x': 50, 'y': 8}, 'end': {'x': 46.1, 'y': 0}, 'goal': {'x': 46.1, 'y': 76.3}}",34,2004,shot,0.7199,regular,11972850,8,50,46.1,76.3,188441
